filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,co2_mean,h2o_mean,auxiliary_input_1_mean,auxiliary_input_2_mean,auxiliary_input_3_mean,auxiliary_input_4_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean
2021-07-15T010000_AIU-2088.ghg,15/07/2021,01:30,196.062,0,18000,18000,-0.133613,0,1.07E-02,-33.6514,0,2.30335,0.110518,0,0.291605,4.63378,0,0.513553,2.49E-03,0,6.58E-03,0.480534,0.335148,-0.216577,7.56E-03,-2.52E-10,-9.07E-12,17.5628,422.45,428.968,0.2,0,631.687,15.1944,15.4288,0.1,0,292.077,290.674,101459,1.2091,1013.78,2.39E-02,1.62E-04,1.14E-02,1534.58,1996.06,9.46E-03,76.8806,461.476,286.534,0.196084,-2.25544,-0.139757,2.26826,3.84E-15,-1.44E-14,2.26826,6.35664,264.539,274.969,-3.53247,-9999,0.332425,0.815781,96.302,2.73E-02,-304.487,-8.26E-02,0,45.2577,-6.86803,15.5355,38.6856,58.998,82.7455,123.968,-0.131947,1.01262,-32.9136,1.02718,0.101801,1.08563,4.26828,1.08563,2.30E-03,1.08563,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,100,0.930743,0.546477,0.154341,4.35E-02,1.62007,3.07E-04,-2.69E-02,0.103726,5.58E-05,17.5641,631.731,2.37E-04,6.15E-03,-4.41E-03,3.62E-04,11.4005,422.45,15.1944,13.1632,104.834,105.42,104.249,1.17116,2.14E-04,2,10.9503
2021-07-15T013000_AIU-2088.ghg,15/07/2021,02:00,196.083,0,18000,18000,-0.19123,0,1.10E-02,-32.7652,0,1.86096,1.46651,1,0.638363,3.33432,0,0.403018,3.31E-02,1,1.44E-02,-9.10E-02,-0.155299,7.82E-02,-3.51E-03,1.35E-10,4.84E-12,17.6137,423.707,430.219,0.2,0,629.294,15.138,15.3707,0.1,0,292.022,290.624,101453,1.20926,1013.74,2.39E-02,2.14E-03,1.14E-02,1528.83,1989.83,9.43E-03,76.832,461.004,286.476,1.22E-02,-2.70268,-0.154857,2.70714,-7.81E-16,7.69E-15,2.70714,7.06079,269.598,270.259,-3.27929,-9999,0.397666,0.828925,169.308,1.56E-02,-22.3423,-6.72E-02,0,45.3694,-6.88498,15.5739,38.7811,59.1436,82.9498,124.274,-0.188747,1.01315,-31.9126,1.029,1.34443,1.0908,3.05676,1.0908,3.03E-02,1.0908,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.898446,0.540007,0.219396,3.16E-02,1.36126,9.55E-04,-2.60E-02,7.43E-02,7.37E-04,17.6149,629.339,2.38E-04,6.15E-03,-4.41E-03,3.61E-04,11.41,423.707,15.138,13.108,104.834,105.421,104.248,1.17254,2.14E-04,2,10.9518
2021-07-15T020000_AIU-2088.ghg,15/07/2021,02:30,196.104,0,18000,18000,-0.11553,0,7.70E-03,-26.1119,0,1.64613,-0.555611,1,0.249894,3.60065,0,0.266164,-1.25E-02,1,5.64E-03,-0.47428,-8.81E-02,0.168083,-1.99E-03,-1.58E-11,-5.60E-13,17.7333,426.406,432.946,0.2,0,628.229,15.1061,15.3378,-0.3,0,291.76,290.367,101454,1.21035,1013.72,2.39E-02,-8.12E-04,1.14E-02,1525.63,1957.69,9.41E-03,77.9301,432.061,286.444,0.235058,-2.11577,-0.123728,2.13238,-7.30E-16,-8.92E-16,2.13238,5.70461,263.601,276.339,-3.32637,-9999,0.308952,0.554507,99.6247,2.64E-02,46.9968,-6.89E-02,0,44.3549,-6.73102,15.2256,37.9139,57.8211,81.0949,121.495,-0.114134,1.01223,-25.6021,1.0261,-0.513319,1.08239,3.32657,1.08239,-1.16E-02,1.08239,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.554657,0.414099,0.140257,2.95E-02,0.639858,2.43E-04,-2.09E-02,8.08E-02,-2.81E-04,17.7345,628.273,2.37E-04,6.15E-03,-4.41E-03,3.60E-04,11.4177,426.406,15.1061,13.0669,104.847,105.428,104.265,1.16255,2.14E-04,2,10.9455
2021-07-15T023000_AIU-2088.ghg,15/07/2021,03:00,196.125,0,18000,18000,-0.111282,0,8.12E-03,-24.9942,0,1.63357,-0.675062,1,0.267703,3.26113,0,0.281147,-1.52E-02,1,6.04E-03,-7.57E-02,0.132708,5.44E-02,2.99E-03,5.31E-11,1.88E-12,17.775,427.279,433.854,0.2,0,630.419,15.1542,15.3874,0.2,0,291.723,290.326,101476,1.21077,1013.74,2.39E-02,-9.87E-04,1.14E-02,1530.79,1952.59,9.44E-03,78.3978,421.802,286.496,1.32E-02,-2.01958,-9.68E-02,2.02194,1.03E-15,2.99E-15,2.02194,5.22482,269.626,270.376,-2.74389,-9999,0.303166,0.57983,98.3572,2.68E-02,37.025,-6.72E-02,0,43.0592,-6.5344,14.7808,36.8064,56.1321,78.726,117.946,-0.109964,1.01198,-24.5325,1.02536,-0.624965,1.08016,3.01912,1.08016,-1.41E-02,1.08016,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.57732,0.436862,0.145478,2.87E-02,0.705672,2.20E-04,-2.00E-02,7.33E-02,-3.42E-04,17.7762,630.465,2.39E-04,6.15E-03,-4.41E-03,3.61E-04,11.43,427.279,15.1542,13.1135,104.847,105.427,104.268,1.15913,2.13E-04,2,10.9351
2021-07-15T030000_AIU-2088.ghg,15/07/2021,03:30,196.146,0,18000,18000,-8.07E-02,0,6.26E-03,-21.6438,0,1.51571,-1.18311,0,0.317033,3.21336,0,0.233757,-2.67E-02,0,7.15E-03,-0.266938,3.83E-02,6.56E-02,8.64E-04,4.72E-11,1.67E-12,17.8212,428.332,434.929,0.2,0,631.084,15.1681,15.4017,0.7,0,291.579,290.181,101497,1.21162,1013.76,2.39E-02,-1.73E-03,1.14E-02,1532.51,1934.76,9.45E-03,79.2094,402.247,286.513,-0.126129,-1.79817,-9.60E-02,1.80515,1.10E-14,2.65E-15,1.80515,4.97215,274.508,265.988,-3.04937,-9999,0.258092,0.495516,70.0905,3.76E-02,18.294,-6.83E-02,0,42.4416,-6.44067,14.5688,36.2784,55.3269,77.5967,116.254,-7.98E-02,1.01197,-21.2869,1.02494,-1.09655,1.07894,2.97826,1.07894,-2.47E-02,1.07894,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.493845,0.387874,0.109314,3.20E-02,0.646297,3.55E-04,-1.73E-02,7.22E-02,-6.00E-04,17.8225,631.13,2.39E-04,6.14E-03,-4.41E-03,3.59E-04,11.4084,428.331,15.1681,13.121,104.851,105.428,104.274,1.15429,2.14E-04,2,10.9294
2021-07-15T033000_AIU-2088.ghg,15/07/2021,04:00,196.167,1,18000,18000,-5.53E-02,0,5.04E-03,-19.5246,0,2.38819,-1.25938,0,0.409538,3.37476,0,0.45336,-2.84E-02,0,9.24E-03,-0.534979,-0.155862,0.114467,-3.52E-03,5.24E-12,1.84E-13,17.9039,430.165,436.766,0.2,0,628.966,15.1117,15.3436,0.1,0,291.282,289.891,101530,1.21325,1013.72,2.39E-02,-1.84E-03,1.14E-02,1527.34,1899.5,9.41E-03,80.4077,372.155,286.461,6.48E-02,-1.32416,-7.16E-02,1.32767,-1.33E-14,2.92E-16,1.32767,3.50234,266.131,272.801,-3.09102,-9999,0.213438,0.242546,43.9534,5.99E-02,15.5034,-7.44E-02,0,43.8846,-6.65965,15.0642,37.5119,57.208,80.235,120.207,-5.46E-02,1.01193,-19.2358,1.02374,-1.17146,1.07505,3.13917,1.07505,-2.64E-02,1.07505,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.252453,0.16387,6.88E-02,5.82E-02,1.79378,5.20E-04,-1.56E-02,7.60E-02,-6.40E-04,17.9052,629.011,2.40E-04,6.15E-03,-4.40E-03,3.63E-04,11.3968,430.165,15.1117,13.0593,104.858,105.431,104.285,1.14591,2.13E-04,2,10.9203
2021-07-15T040000_AIU-2088.ghg,15/07/2021,04:30,196.187,1,18000,18000,-1.78E-02,0,2.62E-03,-8.66614,0,1.23093,-0.239731,2,0.650143,1.59791,0,0.43018,-5.40E-03,2,1.47E-02,-0.889487,-0.301278,0.332641,-6.79E-03,3.07E-11,1.06E-12,18.1357,435.483,442.116,0.2,0,624.805,15.0032,15.2317,0.1,0,290.789,289.41,101573,1.21584,1013.64,2.38E-02,-3.50E-04,1.14E-02,1517.07,1842.24,9.34E-03,82.3493,325.168,286.358,-0.226024,-0.772563,-3.58E-02,0.805745,-1.28E-13,1.69E-15,0.805745,2.61111,288.012,253.692,-2.5489,-9999,0.120926,0.244301,18.0142,0.146162,36.1495,-5.81E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-1.75E-02,1.01409,-8.49345,1.02686,-0.221286,1.08335,1.47497,1.08335,-4.99E-03,1.08335,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,100,0.192992,0.274758,2.09E-02,7.19E-02,8.82411,4.81E-03,-6.89E-03,3.56E-02,-1.21E-04,18.137,624.849,2.37E-04,6.15E-03,-4.41E-03,3.61E-04,11.34,435.483,15.0031,12.9524,104.869,105.438,104.3,1.13769,2.13E-04,2,10.9262
2021-07-15T043000_AIU-2088.ghg,15/07/2021,05:00,196.208,1,18000,18000,-4.12E-02,0,3.36E-03,-14.0348,0,1.07014,-0.481394,1,0.351276,1.21519,1,0.422878,-1.09E-02,1,7.92E-03,-0.100928,8.49E-02,-0.185687,1.91E-03,1.94E-11,6.74E-13,18.0085,432.516,439.118,0.2,0,625.954,15.0337,15.2632,0.2,0,290.737,289.355,101611,1.21651,1013.66,2.38E-02,-7.03E-04,1.14E-02,1520.71,1835.84,9.36E-03,82.8349,315.123,286.394,-0.731487,-1.31834,-9.95E-02,1.51096,1.60E-15,1.08E-15,1.51096,3.41852,299.741,240.976,-3.77623,-9999,0.184095,0.189215,39.2573,6.71E-02,29.1546,-6.18E-02,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.07E-02,1.01251,-13.7781,1.02555,-0.445392,1.08083,1.12431,1.08083,-1.00E-02,1.08083,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.199012,0.127826,5.16E-02,2.37E-02,2.20989,8.28E-04,-1.12E-02,2.72E-02,-2.42E-04,18.0098,625.998,2.40E-04,6.16E-03,-4.41E-03,3.61E-04,11.3632,432.517,15.0337,13.0179,104.858,105.437,104.279,1.15759,2.13E-04,2,10.9444
2021-07-15T050000_AIU-2088.ghg,15/07/2021,05:30,196.229,1,18000,18000,-4.85E-02,0,3.89E-03,-1.04982,2,1.3955,4.66716,0,1.49176,-3.16733,0,0.532316,0.105267,0,3.36E-02,1.03198,0.344863,-0.277174,7.78E-03,-8.63E-11,-3.06E-12,17.7839,428.08,434.669,0.2,0,629.725,15.1582,15.3915,0.1,0,291.31,289.914,101637,1.21441,1013.74,2.38E-02,6.82E-03,1.15E-02,1533.63,1902.28,9.44E-03,80.6205,368.652,286.524,-0.681641,-1.47081,-0.110927,1.62487,-1.38E-14,-4.85E-15,1.62487,3.67659,295.163,245.135,-3.91453,-9999,0.199934,0.241142,672.412,3.92E-03,-0.224937,-4.27E-03,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-4.81E-02,1.01028,-0.764141,1.02052,4.38221,1.06502,-2.97395,1.06502,9.88E-02,1.06502,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.260287,0.163229,5.88E-02,0.100212,4.5175,1.06E-02,-6.21E-04,-7.20E-02,2.39E-03,17.7853,629.768,2.45E-04,6.16E-03,-4.41E-03,3.66E-04,11.4,428.081,15.1582,13.1586,104.826,105.42,104.232,1.18771,2.14E-04,2,10.9565
2021-07-15T053000_AIU-2088.ghg,15/07/2021,06:00,196.25,1,18000,18000,-6.12E-02,0,5.06E-03,4.03127,0,0.602458,7.13636,1,2.31352,-4.23996,0,0.676389,0.161029,1,5.22E-02,0.838657,3.93E-02,-3.91E-02,8.87E-04,-7.17E-11,-2.55E-12,17.7394,427.454,434.04,0.2,0,629.659,15.1724,15.4062,0.1,0,291.768,290.369,101669,1.21289,1013.76,2.39E-02,1.04E-02,1.15E-02,1535.55,1957.91,9.45E-03,78.4283,422.353,286.543,-0.822438,-1.30188,-8.71E-02,1.54237,5.75E-15,-4.04E-15,1.54237,3.64677,302.062,237.718,-3.23839,-9999,0.224629,0.283541,-248.402,-1.06E-02,0.564892,1.46E-02,0,42.7494,-6.48739,14.6745,36.5416,55.7282,78.1596,117.097,-6.05E-02,1.01212,4.38508,1.0204,6.73773,1.05916,-4.00312,1.05916,0.152035,1.05916,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.293778,0.191992,8.13E-02,5.85E-03,5.06624,1.53E-02,3.57E-03,-9.70E-02,3.68E-03,17.7408,629.7,2.50E-04,6.17E-03,-4.42E-03,3.68E-04,11.436,427.455,15.1724,13.1786,104.804,105.406,104.202,1.20408,2.14E-04,2,10.9518
2021-07-15T060000_AIU-2088.ghg,15/07/2021,06:30,196.271,1,18000,18000,-6.56E-02,0,6.34E-03,15.2287,0,1.63583,5.64752,0,1.45545,-6.46385,1,1.22282,0.127468,0,3.29E-02,0.499664,-0.109183,-5.38E-03,-2.46E-03,7.00E-11,2.48E-12,17.7415,427.368,433.935,0.1,0,628.221,15.1329,15.3655,0.1,0,292.036,290.64,101699,1.21213,1013.74,2.39E-02,8.26E-03,1.14E-02,1532.02,1991.75,9.42E-03,76.9186,459.723,286.508,-1.10406,-1.04945,-7.91E-02,1.5253,9.61E-15,3.95E-15,1.5253,4.41403,316.33,223.548,-2.97399,-9999,0.232617,0.389305,-73.038,-3.60E-02,2.69653,5.33E-02,0,40.5779,-6.15785,13.9291,34.6854,52.8973,74.1893,111.149,-6.48E-02,1.01214,15.3263,1.02034,5.33325,1.05893,-6.10416,1.05893,0.120374,1.05893,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.373287,0.305989,9.93E-02,2.39E-02,8.80155,6.05E-03,1.25E-02,-0.147961,2.92E-03,17.7429,628.265,2.47E-04,6.18E-03,-4.43E-03,3.64E-04,11.4473,427.368,15.1329,13.1446,104.792,105.395,104.189,1.20681,2.14E-04,2,10.9518
2021-07-15T063000_AIU-2088.ghg,15/07/2021,07:00,196.292,1,18000,18000,-0.119457,0,1.01E-02,20.7185,0,2.0131,18.584,0,4.23348,-6.44604,0,1.05237,0.419606,0,9.56E-02,0.704704,-0.656338,-0.395683,-1.48E-02,-1.59E-11,-5.62E-13,17.4517,421.017,427.383,0.2,0,617.42,14.8951,15.1203,0.1,0,292.399,291.022,101726,1.21097,1013.62,2.39E-02,2.72E-02,1.12E-02,1508.46,2040.42,9.27E-03,73.9287,531.963,286.27,-1.66362,-1.29172,-0.121917,2.10974,5.87E-15,-9.11E-16,2.10974,5.73184,321.976,217.828,-3.31283,-9999,0.31408,0.727949,-132.165,-1.99E-02,1.11486,5.37E-02,0,43.1597,-6.54965,14.8153,36.8923,56.263,78.9097,118.221,-0.118036,1.01204,21.4241,1.02301,17.4014,1.06796,-6.03584,1.06796,0.392904,1.06796,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.718641,0.582032,0.155225,3.73E-02,10.1449,3.53E-02,1.75E-02,-0.146413,9.53E-03,17.453,617.464,2.51E-04,6.19E-03,-4.44E-03,3.67E-04,11.4,421.018,14.895,12.9082,104.765,105.375,104.156,1.21975,2.15E-04,2,10.9503
2021-07-15T070000_AIU-2088.ghg,15/07/2021,07:30,196.312,1,18000,18000,-0.165819,0,1.46E-02,66.2264,0,4.24463,29.3918,0,8.60235,-15.545,0,1.0359,0.664072,0,0.194359,1.25131,-0.562258,-0.616507,-1.27E-02,9.53E-11,3.41E-12,16.9847,411.101,417.23,0.2,0,606.949,14.6907,14.9098,0.1,0,293.064,291.704,101741,1.20841,1013.52,2.39E-02,4.30E-02,1.11E-02,1488.08,2129.59,9.15E-03,69.8763,641.512,286.062,-2.10004,-1.21702,-8.38E-02,2.42865,-8.77E-14,5.61E-15,2.42865,8.3175,328.752,210.093,-1.97663,-9999,0.370433,1.22632,-67.8406,-3.88E-02,2.25323,0.145974,0,40.7655,-6.18633,13.9935,34.8458,53.142,74.5324,111.663,-0.163791,1.01238,66.6236,1.0248,27.3844,1.07331,-14.4833,1.07331,0.618717,1.07331,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.19782,1.00585,0.248953,9.65E-02,5.2078,8.37E-02,5.44E-02,-0.351999,1.50E-02,16.9868,607.027,2.59E-04,6.18E-03,-4.43E-03,3.72E-04,11.4077,411.102,14.6907,12.7001,104.71,105.333,104.087,1.24567,2.15E-04,2,10.9511
2021-07-15T073000_AIU-2088.ghg,15/07/2021,08:00,196.333,1,18000,18000,-0.190368,0,1.39E-02,47.2621,0,3.06249,33.3085,0,5.2337,-12.9302,0,0.844137,0.752644,0,0.118261,0.202849,-0.528493,-5.80E-02,-1.19E-02,-4.93E-11,-1.74E-12,16.9431,410.168,416.202,0.2,0,598.905,14.4987,14.712,0.1,0,293.158,291.814,101773,1.20842,1013.41,2.39E-02,4.88E-02,1.09E-02,1469.18,2144.38,9.03E-03,68.5127,675.208,285.867,-2.28213,-0.990287,-0.105357,2.48996,-6.93E-15,-2.91E-15,2.48996,7.4773,337.215,203.457,-2.42506,-9999,0.396906,1.21459,-116.957,-2.25E-02,1.41892,9.72E-02,0,42.0944,-6.38799,14.4496,35.9817,54.8743,76.962,115.303,-0.188024,1.01247,48.2369,1.02516,31.0031,1.07436,-12.0353,1.07436,0.700552,1.07436,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.03828,1.12714,0.26376,5.16E-02,3.51499,4.02E-02,3.94E-02,-0.292448,1.70E-02,16.9443,598.944,2.69E-04,6.21E-03,-4.43E-03,3.79E-04,11.42,410.168,14.4986,12.5056,104.717,105.341,104.092,1.24845,2.16E-04,2,10.9539
2021-07-15T080000_AIU-2088.ghg,15/07/2021,08:30,196.354,1,18000,18000,-0.256447,0,1.85E-02,54.7057,0,3.81287,35.3692,0,5.65783,-16.7657,0,1.05448,0.799434,0,0.127881,0.537443,5.68E-04,-0.253766,1.28E-05,-2.18E-10,-7.78E-12,16.7731,406.082,412.057,0.2,0,598.869,14.4989,14.7122,0.1,0,293.452,292.107,101785,1.20735,1013.43,2.40E-02,5.18E-02,1.09E-02,1469.37,2183.99,9.03E-03,67.2793,714.617,285.869,-2.57938,-0.694015,-8.83E-02,2.67258,1.02E-13,-1.30E-14,2.67258,8.5424,347.031,195.059,-1.89393,-9999,0.460875,1.43407,-158.209,-1.66E-02,1.5467,9.70E-02,0,43.4291,-6.59053,14.9078,37.1225,56.6142,79.4023,118.959,-0.253217,1.01276,55.5891,1.02627,32.8252,1.0775,-15.5598,1.0775,0.741932,1.0775,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,100,1.3756,1.16368,0.328839,5.89E-02,3.74508,3.56E-02,4.54E-02,-0.378425,1.80E-02,16.7744,598.909,2.64E-04,6.21E-03,-4.44E-03,3.75E-04,11.4128,406.085,14.4988,12.5078,104.707,105.332,104.083,1.24956,2.15E-04,2,10.9533
2021-07-15T083000_AIU-2088.ghg,15/07/2021,09:00,196.375,1,18000,18000,-0.205596,0,1.57E-02,77.7032,0,4.7569,34.1012,0,6.13017,-17.5377,0,1.03953,0.771106,0,0.138617,0.815414,0.591875,-0.15285,1.34E-02,-5.13E-11,-1.87E-12,16.623,403.618,409.646,0.2,0,606.024,14.7146,14.9344,0.1,0,293.919,292.552,101800,1.20559,1013.55,2.40E-02,5.00E-02,1.10E-02,1491.35,2245.35,9.16E-03,66.4195,754,286.096,-2.5104,-7.81E-02,-3.06E-02,2.5118,-3.03E-14,-3.09E-15,2.5118,7.29408,358.306,181.783,-0.697086,-9999,0.412959,1.13504,-80.1422,-3.29E-02,2.2786,0.153988,0,43.9263,-6.66599,15.0785,37.5476,57.2624,80.3113,120.321,-0.203058,1.0125,78.1157,1.02529,31.7296,1.07475,-16.318,1.07475,0.717478,1.07475,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.11113,0.902285,0.256674,0.13384,5.45848,5.75E-02,6.39E-02,-0.397525,1.75E-02,16.6243,606.064,2.73E-04,6.22E-03,-4.44E-03,3.78E-04,11.4116,403.621,14.7146,12.7342,104.641,105.281,104.001,1.27997,2.16E-04,2,10.9533
2021-07-15T090000_AIU-2088.ghg,15/07/2021,09:30,196.396,1,18000,18000,-0.231805,0,1.72E-02,92.755,0,5.68549,52.4962,0,8.34937,-19.9584,0,1.14656,1.18727,0,0.188832,0.340512,0.127939,-9.28E-02,2.89E-03,-2.27E-11,-8.34E-13,16.5349,402.12,408.145,0.2,0,606.974,14.7613,14.9825,0.1,0,294.11,292.738,101803,1.20484,1013.58,2.40E-02,7.69E-02,1.11E-02,1496.1,2271.44,9.19E-03,65.8655,775.346,286.144,-2.67498,-0.714639,-8.98E-02,2.77025,2.19E-14,-1.37E-15,2.77025,7.34649,345.592,194.958,-1.85809,-9999,0.438629,1.15589,-80.4542,-3.27E-02,1.76689,0.173162,0,41.9807,-6.37074,14.4106,35.8845,54.7261,76.7542,114.992,-0.228846,1.01293,93.7808,1.02688,48.6431,1.07921,-18.4935,1.07921,1.10013,1.07921,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.12869,0.858923,0.324165,0.140649,5.04187,7.98E-02,7.68E-02,-0.450828,2.68E-02,16.5361,607.012,2.74E-04,6.23E-03,-4.44E-03,3.83E-04,11.44,402.123,14.7612,12.782,104.623,105.27,103.976,1.29364,2.16E-04,2,10.9519
2021-07-15T093000_AIU-2088.ghg,15/07/2021,10:00,196.417,1,18000,18000,-0.272927,0,2.01E-02,87.8906,0,5.5507,68.5292,0,12.5955,-23.0968,0,1.32237,1.55025,0,0.284931,0.449192,-0.782418,-0.150799,-1.77E-02,1.46E-11,5.29E-13,16.4255,399.686,405.556,0.2,0,594.888,14.4756,14.6882,0.1,0,294.33,292.983,101802,1.20394,1013.43,2.40E-02,0.100456,1.09E-02,1467.25,2306.34,9.01E-03,63.6183,839.087,285.847,-2.76702,-0.38393,-6.88E-02,2.79437,8.29E-14,8.89E-16,2.79437,8.82069,352.953,187.899,-1.41027,-9999,0.476124,1.47272,-108.59,-2.42E-02,1.28253,0.151295,0,44.0371,-6.6828,15.1165,37.6423,57.4068,80.5139,120.624,-0.269431,1.01297,89.9271,1.02703,63.4755,1.07962,-21.3935,1.07962,1.43592,1.07962,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.42475,1.18176,0.338899,0.130918,6.2152,0.154137,7.37E-02,-0.521768,3.50E-02,16.4267,594.925,2.79E-04,6.25E-03,-4.45E-03,3.83E-04,11.4284,399.687,14.4754,12.4814,104.618,105.264,103.973,1.29132,2.16E-04,2,10.9518
2021-07-15T100000_AIU-2088.ghg,15/07/2021,10:30,196.437,1,18000,18000,-0.20186,0,1.73E-02,96.4551,0,5.29764,50.909,0,9.25531,-24.0478,0,1.32387,1.15164,0,0.209369,-1.30E-02,0.384913,-3.29E-02,8.71E-03,1.07E-10,3.92E-12,16.3847,399.155,405.076,0.2,0,599.969,14.6161,14.8329,0.1,0,294.336,292.976,101817,1.20409,1013.5,2.40E-02,7.46E-02,1.10E-02,1481.66,2305.31,9.10E-03,64.2716,823.65,285.996,-2.51796,-0.642318,-8.33E-02,2.59993,7.95E-14,6.53E-15,2.59993,8.26187,345.31,194.311,-1.83694,-9999,0.409445,1.31708,-62.9347,-4.18E-02,1.89466,0.193039,0,40.5424,-6.15247,13.9169,34.6551,52.8512,74.1245,111.052,-0.199341,1.01264,97.4126,1.02582,47.3017,1.07626,-22.3438,1.07626,1.07004,1.07626,800000099,800000099,800000099,800000099,800000099,800000099,899999999,899999999,89999,89999,89,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1.24267,1.08322,0.308276,0.144658,7.22771,0.11215,7.98E-02,-0.544952,2.61E-02,16.3859,600.006,2.79E-04,6.24E-03,-4.45E-03,3.85E-04,11.41,399.156,14.616,12.632,104.598,105.251,103.946,1.30446,2.16E-04,2,10.9522
