,Crop.Group,Variety,Field.Defined.Name,Application.Area.ha,Product.Name,Status,Actual.Issued.Date,Quantity,Units,Rate.per.Application.Area.ha
2845,Wheat Winter,Dickens,A64 Field.0412,16.09,Spray,Completed,2016-04-01,16.09,ha,1
2851,Wheat Winter,Dickens,A64 Field.0412,16.09,Starane XL,Completed,2016-04-01,25.243,L,1.57
2814,Wheat Winter,Dickens,A64 Field.0412,16.09,34.5%n,Completed,2016-04-11,4183.4,kg,260
2827,Wheat Winter,Dickens,A64 Field.0412,16.09,Fert Spread,Completed,2016-04-11,16.09,ha,1
2815,Wheat Winter,Dickens,A64 Field.0412,16.09,34.5%n,Completed,2016-05-06,1930.8,kg,120
2817,Wheat Winter,Dickens,A64 Field.0412,16.09,BASF 3C Chlormequat 750,Completed,2016-05-06,9.654,L,0.6
2819,Wheat Winter,Dickens,A64 Field.0412,16.09,Cherokee,Completed,2016-05-06,24.135,L,1.5
2828,Wheat Winter,Dickens,A64 Field.0412,16.09,Fert Spread,Completed,2016-05-06,16.09,ha,1
2831,Wheat Winter,Dickens,A64 Field.0412,16.09,Headland Cereal Plus,Completed,2016-05-06,24.135,kg,1.5
2846,Wheat Winter,Dickens,A64 Field.0412,16.09,Spray,Completed,2016-05-06,16.09,ha,1
2820,Wheat Winter,Dickens,A64 Field.0412,16.09,Chlorthalis,Completed,2016-05-27,16.09,L,1
2832,Wheat Winter,Dickens,A64 Field.0412,16.09,Imtrex,Completed,2016-05-27,16.09,L,1
2835,Wheat Winter,Dickens,A64 Field.0412,16.09,Kendo,Completed,2016-05-27,1.609,L,0.1
2839,Wheat Winter,Dickens,A64 Field.0412,16.09,Osiris P,Completed,2016-05-27,9.654,L,0.6
2847,Wheat Winter,Dickens,A64 Field.0412,16.09,Spray,Completed,2016-05-27,16.09,ha,1
2853,Wheat Winter,Dickens,A64 Field.0412,16.09,Terpal,Completed,2016-05-27,16.09,L,1
2829,Wheat Winter,Dickens,A64 Field.0412,16.09,Firefly 155,Completed,2016-06-21,20.113,L,1.25
2836,Wheat Winter,Dickens,A64 Field.0412,16.09,Kendo,Completed,2016-06-21,1.604,L,0.1
2848,Wheat Winter,Dickens,A64 Field.0412,16.09,Spray,Completed,2016-06-21,16.09,ha,1
2849,Wheat Winter,Dickens,A64 Field.0412,16.09,Spray rebate 15-16,Completed,2016-07-31,-60.357,GBP,-3.75
2821,Wheat Winter,Dickens,A64 Field.0412,16.09,Combine,Completed,2016-08-26,16.09,ha,1
2858,Wheat Winter,Dickens,A64 Field.0412,16.09,Wheat,Completed,2016-08-26,133.369,t,8.29
